transaction_id,transaction_date,customer_name,customer_city,product_category,product_name,unit_price,quantity,total_amount,payment_method,delivery_status,merchant_name
TRX-13843,29-07-2025,budi santoso,Jekerte,elektronik,Headphone JBL,1336793,1,1336793.0,Card,Pending,GadgetMart
TRX-13844,25/07/2025,Rudi Hartono,Yogyakarta,makanan,Headphone JBL,1991042,5,9955210.0,E-Wallet,Returned,BeautyHub
TRX-13845,07-05-2025,ahmad fauzi,Surabaya,Elektronik,Kaos Polos,3868067,1,3868067.0,Card,pending,PowerCell
TRX-13846,2025/04/11,siti aminah,Yogyakarta,Rumah Tanggas,Powerbank 10K,6407722,15,96115830.0,Transfer,Delivered,GadgetMart
TRX-13847,2025/08/13,rudi hartono,denpasar,Kecantikan,Kaos Polos,3907469,5,19537345.0,Kartu Kredit,Canceled,PowerCell
TRX-13848,20-06-2025,Mega Putri,surabaya,fashion,Headphone JBL,2516993,1,2516993.0,,Pending,HomeEssence
TRX-13849,2025-03-26,budi santoso,Mak,Makanan,Laptop Asus,8838377,3,26515131.0,Ewallet,Canceled,TechZone
TRX-13850,2025/03/19,Siti Aminah,Surebeye,Macanan,Powerbank 10K,5388888,1,6755321.678613813,E-Wallet,Returned,PowerCell
TRX-13851,2025/06/14,Rudi Hartono,Jekerte,Acsesoris,Sepatu Nike,3522108,1,1879864.3024311769,E-Wallet,pending,SportMax
TRX-13852,2025/05/20,Budi Santoso,yogyakarta,Makanan,Laptop Asus,5818076,100,581807600.0,E-Wallet,pending,GadgetMart
TRX-13853,04/05/2025,BUDI SANTOSO,Jekerte,Olahraga,Smartwatch,3291695,10,32916950.0,Ewallet,pending,HomeEssence
TRX-13854,2025/07/27,NANDA PRATAMA,Medan,elektronik,Headphone JBL,6693509,100,669350900.0,Card,pending,PowerCell
TRX-13855,2025/06/02,dewi lestari,Surebeye,fashion,Lipstik Wardah,4821873,10,48218730.0,E-Wallet,pending,SportMax
TRX-13856,16-07-2025,rudi hartono,Denpeser,Elektronik,Vacuum Cleaner,1135110,1,1135110.0,,Pending,SportMax
TRX-13857,2025/04/23,Rudi Hartono,,Acsesoris,Headphone JBL,4673527,5,23367635.0,Transfer,delivered,TrendShop
TRX-13858,21-07-2025,Andi Saputra,Yogyakarta,Olahraga,Vacuum Cleaner,5956512,2,11913024.0,,Returned,PowerCell
TRX-13859,2025-07-24,Ahmad Fauzi,Makassar,Kecantican,Headphone JBL,1024687,3,3074061.0,Kartu Kredit,delivered,TrendShop
TRX-13860,2025-07-29,dewi lestari,yogyakarta,Makanans,Headphone JBL,5890445,5,29452225.0,COD,pending,BeautyHub
TRX-13861,07/06/2025,Dewi Lestari,Medan,Electronic,Lipstik Wardah,2729590,2,6496412.542857339,Card,pending,SportMax
TRX-13862,19-05-2025,SITI AMINAH,Medan,Olahraga,Vacuum Cleaner,2087775,10,20877750.0,COD,Delivered,SportMax
TRX-13863,2025-05-09,SITI AMINAH,Denpasar,Macanan,Powerbank 10K,4868060,15,73020900.0,COD,Pending,TrendShop
TRX-13864,03/04/2025,Budi Santoso,Surebeye,Makanans,Powerbank 10K,2663456,2,5326912.0,Card,,SportMax
TRX-13865,18/08/2025,ahmad fauzi,Jekerte,Fashions,Kaos Polos,6601381,1,6601381.0,E-Wallet,Delivered,TrendShop
TRX-13866,2025/05/03,siti aminah,Yogyekerte,fashion,Laptop Asus,658919,5,3294595.0,Kartu Kredit,Pending,HomeEssence
TRX-13867,03-04-2025,Dewi Lestari,Denpasar,Rumah Tangga,Powerbank 10K,6777830,0,0.0,Transfer,Returned,BeautyHub
TRX-13868,29/06/2025,nanda pratama,Jak,Rumah Tanggas,Kaos Polos,8779430,3,26338290.0,Ewallet,Canceled,TrendShop
TRX-13869,2025/06/04,ANDI SAPUTRA,surabaya,Rumah Tangga,Laptop Asus,7402236,1,7402236.0,Card,Delivered,SportMax
TRX-13870,2025/04/16,AHMAD FAUZI,Denpeser,,Vacuum Cleaner,5326473,2,10652946.0,COD,,TrendShop
TRX-13871,29-06-2025,ahmad fauzi,bandung,Olahraga,Vacuum Cleaner,2639644,3,7918932.0,Transfer,Pending,BeautyHub
TRX-13872,05/03/2025,Budi Santoso,Surabaya,Elektronik,Laptop Asus,7259403,1,7259403.0,Transfer,Delivered,TechZone
TRX-13873,21-03-2025,Ahmad Fauzi,Surabaya,Fashion,Vacuum Cleaner,3108321,2,6216642.0,E-Wallet,delivered,SportMax
TRX-13874,2025/04/23,Budi Santoso,bandung,aksesoris,Powerbank 10K,6497726,2,12995452.0,COD,Delivered,BeautyHub
TRX-13875,24-06-2025,RUDI HARTONO,Den,Rumah Tanggas,Headphone JBL,3153800,5,15769000.0,Card,delivered,PowerCell
TRX-13876,28/07/2025,Budi Santoso,Medan,Olahraga,Smartwatch,8812529,10,88125290.0,COD,Returned,BeautyHub
TRX-13877,09/05/2025,Budi Santoso,Jekerte,aksesoris,Powerbank 10K,7962798,1,7962798.0,Transfer,delivered,TechZone
TRX-13878,14/08/2025,Nanda Pratama,Surabaya,olahraga,Kaos Polos,5722745,5,28613725.0,Ewallet,Canceled,PowerCell
TRX-13879,09/05/2025,Andi Saputra,Med,Rumah Tanggas,Laptop Asus,9633105,10,96331050.0,,Pending,SportMax
TRX-13880,23/07/2025,Nanda Pratama,Yog,Olahraga,Vacuum Cleaner,3869128,5,19345640.0,E-Wallet,Canceled,PowerCell
TRX-13881,2025-08-25,nanda pratama,Jakarta,kecantikan,Sepatu Nike,1890220,5,9451100.0,Ewallet,delivered,TrendShop
TRX-13882,22/08/2025,DEWI LESTARI,Yogyakarta,,Headphone JBL,462610,0,0.0,COD,delivered,HomeEssence
TRX-13883,02/08/2025,Ahmad Fauzi,denpasar,Rumah Tangga,Smartwatch,102055,1,102055.0,Ewallet,Pending,PowerCell
TRX-13884,14-07-2025,Ahmad Fauzi,Medan,Kecantikans,Lipstik Wardah,2547838,1,2547838.0,,Pending,HomeEssence
TRX-13885,2025-06-21,Nanda Pratama,Meden,,Headphone JBL,5812726,0,0.0,Card,pending,GadgetMart
TRX-13886,13/08/2025,Rudi Hartono,Jakarta,Rumah Tanggas,Kaos Polos,3593244,100,359324400.0,Ewallet,Canceled,PowerCell
TRX-13887,20/06/2025,ANDI SAPUTRA,Bendung,Fashion,Laptop Asus,7616169,10,76161690.0,Transfer,,GadgetMart
TRX-13888,24-04-2025,budi santoso,jakarta,makanan,Headphone JBL,5948131,0,0.0,Ewallet,delivered,TrendShop
TRX-13889,2025-03-17,andi saputra,surabaya,Elektroniks,Powerbank 10K,209876,5,1049380.0,Kartu Kredit,Pending,SportMax
TRX-13890,2025/08/21,NANDA PRATAMA,surabaya,Kecantikans,Lipstik Wardah,9838041,0,0.0,COD,Pending,PowerCell
TRX-13891,2025/08/18,andi saputra,surabaya,Olahraga,Sepatu Nike,3561449,5,17807245.0,COD,Returned,SportMax
TRX-13892,17-04-2025,Budi Santoso,Jekerte,Fashion,Sepatu Nike,3508332,1,3508332.0,Card,delivered,TechZone
TRX-13893,12/06/2025,AHMAD FAUZI,Yog,Elektronik,Vacuum Cleaner,9490105,2,18980210.0,Card,Canceled,PowerCell
TRX-13894,2025/06/22,mega putri,Yogyekerte,Rumah Tangga,Smartwatch,9930084,10,99300840.0,COD,Delivered,PowerCell
TRX-13895,2025/06/10,ANDI SAPUTRA,,Kecantican,Vacuum Cleaner,3876562,10,38765620.0,E-Wallet,Delivered,BeautyHub
TRX-13896,03/06/2025,Andi Saputra,Yogyekerte,Rumah Tanggas,Sepatu Nike,1558797,15,23381955.0,Ewallet,pending,TrendShop
TRX-13897,2025-07-03,Andi Saputra,Ban,Aksesoris,Lipstik Wardah,9086545,1,9086545.0,E-Wallet,pending,HomeEssence
TRX-13898,2025-06-21,MEGA PUTRI,Medan,Olahraga,Lipstik Wardah,7610105,1,7610105.0,E-Wallet,,PowerCell
TRX-13899,2025/04/11,Dewi Lestari,Jakarta,Electronic,Headphone JBL,8248931,0,0.0,E-Wallet,Canceled,PowerCell
TRX-13900,07-05-2025,MEGA PUTRI,denpasar,Kecantikans,Sepatu Nike,4925436,100,492543600.0,Kartu Kredit,Delivered,PowerCell
TRX-13901,16/04/2025,dewi lestari,medan,Kecantikans,Vacuum Cleaner,7990312,0,0.0,Ewallet,Delivered,HomeEssence
TRX-13902,02-07-2025,AHMAD FAUZI,Jakarta,Olahraga,Powerbank 10K,9660401,15,144906015.0,Transfer,Returned,PowerCell
TRX-13903,24/07/2025,Ahmad Fauzi,Makassar,Kecantican,Headphone JBL,6411293,10,64112930.0,Transfer,Canceled,TechZone
TRX-13904,17-03-2025,budi santoso,Surabaya,,Lipstik Wardah,2008754,100,200875400.0,Kartu Kredit,pending,HomeEssence
TRX-13905,01-07-2025,Rudi Hartono,Yogyakarta,rumah tangga,Powerbank 10K,1421242,10,14212420.0,Transfer,delivered,GadgetMart
TRX-13906,04-05-2025,Nanda Pratama,Ban,Kecantikans,Kaos Polos,2070148,1,2070148.0,E-Wallet,Canceled,PowerCell
TRX-13907,13-07-2025,mega putri,surabaya,Kecantican,Kaos Polos,4086589,2,8173178.0,Ewallet,Pending,TrendShop
TRX-13908,2025-03-24,Budi Santoso,Denpeser,rumah tangga,Lipstik Wardah,2776427,0,0.0,Card,pending,PowerCell
TRX-13909,20-03-2025,SITI AMINAH,Med,,Lipstik Wardah,2859858,2,5719716.0,E-Wallet,delivered,BeautyHub
TRX-13910,2025/07/21,Andi Saputra,Mak,Macanan,Lipstik Wardah,4637826,10,46378260.0,COD,delivered,TrendShop
TRX-13911,2025/07/19,NANDA PRATAMA,Jekerte,aksesoris,Smartwatch,8057599,1,8057599.0,Card,pending,SportMax
TRX-13912,12-05-2025,mega putri,Denpeser,Fashions,Headphone JBL,7071982,15,106079730.0,E-Wallet,Pending,PowerCell
TRX-13913,2025-06-26,BUDI SANTOSO,Medan,makanan,Smartwatch,6522345,0,0.0,Kartu Kredit,Returned,GadgetMart
TRX-13914,03-04-2025,Mega Putri,Yogyakarta,Olahraga,Laptop Asus,185101060,10,92550530.0,COD,Returned,SportMax
TRX-13915,2025/06/23,siti aminah,makassar,Elektroniks,Vacuum Cleaner,1439068,2,2878136.0,Kartu Kredit,Delivered,BeautyHub
TRX-13916,2025/08/16,mega putri,Surabaya,Electronic,Vacuum Cleaner,3467932,0,0.0,COD,pending,BeautyHub
TRX-13917,28-05-2025,Nanda Pratama,Yog,Acsesoris,Smartwatch,7084926,1,7084926.0,,Delivered,PowerCell
TRX-13918,2025-08-27,ahmad fauzi,,elektronik,Sepatu Nike,5181547,15,77723205.0,Card,Delivered,HomeEssence
TRX-13919,2025-07-04,ahmad fauzi,Sur,Olahraga,Headphone JBL,1422407,1,1422407.0,Ewallet,pending,BeautyHub
TRX-13920,2025/08/23,nanda pratama,Ban,makanan,Smartwatch,7263741,0,0.0,E-Wallet,pending,BeautyHub
TRX-13921,2025/05/13,ahmad fauzi,Yog,Rumah Tanggas,Vacuum Cleaner,1412270,5,7061350.0,Card,Returned,TrendShop
TRX-13922,05/04/2025,AHMAD FAUZI,surabaya,Electronic,Headphone JBL,7082205,10,70822050.0,E-Wallet,Pending,SportMax
TRX-13923,2025-06-20,Nanda Pratama,Meden,fashion,Smartwatch,2164253,1,2164253.0,E-Wallet,pending,BeautyHub
TRX-13924,21-06-2025,ANDI SAPUTRA,Mak,aksesoris,Vacuum Cleaner,8064324,1,8064324.0,,Pending,GadgetMart
TRX-13925,06-05-2025,ANDI SAPUTRA,Bendung,Macanan,Lipstik Wardah,4454309,1,4454309.0,Card,delivered,SportMax
TRX-13926,2025/05/08,RUDI HARTONO,Surabaya,Elektroniks,Vacuum Cleaner,820569,15,12308535.0,Kartu Kredit,Canceled,TrendShop
TRX-13927,08-08-2025,nanda pratama,Yog,Fashion,Smartwatch,7863516,1,7863516.0,E-Wallet,delivered,TechZone
TRX-13928,2025-08-26,Mega Putri,Yogyekerte,Olahraga,Headphone JBL,2848940,3,427341.0,Card,Returned,SportMax
TRX-13929,24/03/2025,AHMAD FAUZI,Ban,Elektronik,Vacuum Cleaner,9517170,1,9517170.0,E-Wallet,Returned,BeautyHub
TRX-13930,09-05-2025,andi saputra,makassar,Fashion,Smartwatch,3585797,100,358579700.0,Transfer,delivered,TechZone
TRX-13931,07/06/2025,RUDI HARTONO,Surabaya,fashion,Smartwatch,8215571,0,0.0,COD,Returned,BeautyHub
TRX-13932,25/04/2025,DEWI LESTARI,Surabaya,Olahraga,Kaos Polos,4411909,1,4411909.0,Card,delivered,HomeEssence
TRX-13933,2025/08/18,Budi Santoso,yogyakarta,Olahraga,Vacuum Cleaner,1199707,3,3599121.0,Transfer,Pending,TechZone
TRX-13934,2025-07-18,SITI AMINAH,Medan,Kecantikans,Sepatu Nike,9422378,15,141335670.0,Transfer,Delivered,HomeEssence
TRX-13935,31/07/2025,Andi Saputra,denpasar,Olahraga,Sepatu Nike,3833938,1,3833938.0,Kartu Kredit,Returned,HomeEssence
TRX-13936,23-05-2025,Dewi Lestari,Ban,aksesoris,Laptop Asus,9296875,5,46484375.0,E-Wallet,pending,HomeEssence
TRX-13937,2025/08/23,SITI AMINAH,Mak,,Smartwatch,4281874,100,428187400.0,,Canceled,HomeEssence
TRX-13938,2025/06/15,ANDI SAPUTRA,Bandung,aksesoris,Smartwatch,7428343,3,22285029.0,COD,pending,SportMax
TRX-13939,2025-03-20,NANDA PRATAMA,Bandung,makanan,Sepatu Nike,590027,2,1582965.4418149705,E-Wallet,Pending,TrendShop
TRX-13940,22-06-2025,NANDA PRATAMA,makassar,Kecantican,Laptop Asus,805724,3,2417172.0,COD,Returned,BeautyHub
TRX-13941,04-04-2025,NANDA PRATAMA,Ban,Aksesoris,Powerbank 10K,7691646,3,23074938.0,Kartu Kredit,Returned,TrendShop
TRX-13942,03-08-2025,nanda pratama,Meden,Olahraga,Headphone JBL,1486052,1,1486052.0,Kartu Kredit,Returned,HomeEssence
TRX-13943,06/08/2025,MEGA PUTRI,Denpeser,kecantikan,Lipstik Wardah,3981067,2,7962134.0,E-Wallet,Returned,TrendShop
TRX-13944,2025-03-21,Andi Saputra,Jak,Electronic,Kaos Polos,2531498,10,25314980.0,Transfer,Returned,SportMax
TRX-13945,2025-04-29,Budi Santoso,Mak,fashion,Smartwatch,3154379,5,22489108.27935656,Kartu Kredit,Canceled,GadgetMart
TRX-13946,2025-06-19,DEWI LESTARI,medan,Acsesoris,Sepatu Nike,6308588,1,6828666.806173244,E-Wallet,Pending,TechZone
TRX-13947,2025-05-29,Andi Saputra,Yog,Olahraga,Sepatu Nike,86051,3,258153.0,COD,Delivered,SportMax
TRX-13948,22/05/2025,Nanda Pratama,Yogyakarta,Rumah Tangga,Smartwatch,5370218,15,80553270.0,COD,Delivered,GadgetMart
TRX-13949,2025/06/12,Mega Putri,Denpeser,Fashion,Powerbank 10K,3486005,1,3486005.0,Card,pending,SportMax
TRX-13950,15-03-2025,rudi hartono,bandung,Aksesoriss,Headphone JBL,4617994,1,6398892.766566375,Transfer,Delivered,HomeEssence
TRX-13951,2025/03/10,siti aminah,Bandung,aksesoris,Powerbank 10K,2072862,10,20728620.0,Card,Canceled,TechZone
TRX-13952,2025-07-23,Mega Putri,Bendung,Kecantican,Vacuum Cleaner,7706575,1,7706575.0,Transfer,Pending,HomeEssence
TRX-13953,2025/03/11,budi santoso,Ban,Olahraga,Lipstik Wardah,727551,2,1455102.0,Transfer,Delivered,SportMax
TRX-13954,2025-05-08,andi saputra,,Electronic,Laptop Asus,6430863,100,643086300.0,Card,Delivered,BeautyHub
TRX-13955,2025/03/14,Mega Putri,denpasar,Makanans,Laptop Asus,3782529,100,378252900.0,Card,Canceled,SportMax
TRX-13956,11-05-2025,NANDA PRATAMA,Meden,Electronic,Lipstik Wardah,2610390,5,13051950.0,E-Wallet,,TrendShop
TRX-13957,2025/05/17,nanda pratama,Jak,fashion,Lipstik Wardah,3143348,10,31433480.0,E-Wallet,Delivered,GadgetMart
TRX-13958,2025/06/13,Mega Putri,Denpeser,Kecantican,Kaos Polos,5294899,10,52948990.0,COD,Returned,SportMax
TRX-13959,17-03-2025,Budi Santoso,Surabaya,Makanan,Sepatu Nike,1247678,1,1247678.0,Transfer,Delivered,BeautyHub
TRX-13960,09-05-2025,ahmad fauzi,Medan,olahraga,Vacuum Cleaner,53420,1,53420.0,,,SportMax
TRX-13961,2025/04/07,andi saputra,Sur,Electronic,Lipstik Wardah,4785332,15,71779980.0,Ewallet,Canceled,SportMax
TRX-13962,17/04/2025,mega putri,Denpasar,Olahraga,Sepatu Nike,4688952,1,4688952.0,Transfer,Canceled,SportMax
TRX-13963,2025-08-04,rudi hartono,Yogyekerte,aksesoris,Vacuum Cleaner,6799645,1,6799645.0,Ewallet,Returned,TechZone
TRX-13964,2025/04/13,siti aminah,Jekerte,Rumah Tangga,Lipstik Wardah,7635321,1,7635321.0,Transfer,Returned,GadgetMart
TRX-13965,2025-06-22,NANDA PRATAMA,Jakarta,Makanan,Lipstik Wardah,1358396,1,1358396.0,E-Wallet,delivered,GadgetMart
TRX-13966,08/08/2025,RUDI HARTONO,Yogyekerte,Makanans,Kaos Polos,2282821,15,34242315.0,E-Wallet,Canceled,TechZone
TRX-13967,08-05-2025,budi santoso,Jakarta,Aksesoriss,Vacuum Cleaner,3129676,3,11152398.231030818,Kartu Kredit,Canceled,SportMax
TRX-13968,2025-05-06,Andi Saputra,Meden,Olahraga,Powerbank 10K,8733823,1,8733823.0,E-Wallet,Canceled,GadgetMart
TRX-13969,08-08-2025,BUDI SANTOSO,Yogyekerte,Makanans,Headphone JBL,9218288,2,18436576.0,Kartu Kredit,Pending,HomeEssence
TRX-13970,2025-03-27,Siti Aminah,makassar,Kecantikan,Lipstik Wardah,3534634,10,35346340.0,Card,delivered,SportMax
TRX-13971,09/06/2025,budi santoso,Bendung,Fashion,Smartwatch,9675695,100,967569500.0,COD,Returned,SportMax
TRX-13972,05-05-2025,DEWI LESTARI,Jakarta,Fashion,Sepatu Nike,5664987,3,16994961.0,E-Wallet,Canceled,HomeEssence
TRX-13973,17-03-2025,MEGA PUTRI,Yogyakarta,elektronik,Powerbank 10K,9522293,0,0.0,Kartu Kredit,Pending,TechZone
TRX-13974,31/07/2025,Mega Putri,Yogyakarta,Aksesoris,Powerbank 10K,7984761,1,7984761.0,Card,Delivered,SportMax
TRX-13975,2025-07-30,MEGA PUTRI,Bandung,Rumah Tanggas,Laptop Asus,9823748,10,98237480.0,COD,Canceled,PowerCell
TRX-13976,2025/05/02,budi santoso,Jekerte,Makanans,Kaos Polos,9590615,1,9590615.0,Kartu Kredit,Pending,BeautyHub
TRX-13977,24-07-2025,AHMAD FAUZI,Denpeser,aksesoris,Vacuum Cleaner,8049317,1,8049317.0,,Pending,SportMax
TRX-13978,2025/03/05,rudi hartono,Mekesser,fashion,Headphone JBL,6167250,3,18501750.0,COD,,SportMax
TRX-13979,2025/05/20,Ahmad Fauzi,,Macanan,Headphone JBL,3514143,3,10542429.0,Ewallet,Returned,SportMax
TRX-13980,23/06/2025,Nanda Pratama,denpasar,Rumah Tangga,Kaos Polos,4316246,1,4316246.0,Transfer,pending,TechZone
TRX-13981,20-07-2025,mega putri,Mak,Olahraga,Laptop Asus,9763061,10,97630610.0,Ewallet,Pending,TechZone
TRX-13982,2025-06-19,dewi lestari,jakarta,Rumah Tangga,Vacuum Cleaner,9120894,0,0.0,Card,pending,GadgetMart
TRX-13983,2025-04-12,mega putri,makassar,Macanan,Headphone JBL,7061612,15,105924180.0,Kartu Kredit,,TechZone
TRX-13984,2025/07/11,Rudi Hartono,Surebeye,elektronik,Smartwatch,9967883,2,19935766.0,Ewallet,Delivered,TrendShop
TRX-13985,09-05-2025,mega putri,Surabaya,Fashion,Headphone JBL,8670929,3,26012787.0,Card,Delivered,SportMax
TRX-13986,2025-06-18,ahmad fauzi,Sur,makanan,Headphone JBL,494842,1,494842.0,COD,Returned,PowerCell
TRX-13987,2025-04-25,Mega Putri,makassar,Olahraga,Headphone JBL,6040842,15,90612630.0,E-Wallet,Canceled,TrendShop
TRX-13988,15/07/2025,andi saputra,yogyakarta,Olahraga,Kaos Polos,152903,1,152903.0,E-Wallet,Delivered,TechZone
TRX-13989,23/08/2025,Ahmad Fauzi,Surebeye,Elektronik,Smartwatch,4112175,0,0.0,Kartu Kredit,pending,SportMax
TRX-13990,2025/04/26,ANDI SAPUTRA,Surabaya,Fashion,Lipstik Wardah,7369797,1,3865553.3560583177,Card,,SportMax
TRX-13991,2025/06/20,Budi Santoso,Jakarta,Macanan,Headphone JBL,9578778,100,957877800.0,Card,Canceled,TechZone
TRX-13992,2025/06/12,MEGA PUTRI,makassar,fashion,Smartwatch,6152910,5,30764550.0,Ewallet,Pending,SportMax
TRX-13993,01-03-2025,dewi lestari,Bendung,aksesoris,Headphone JBL,552939,2,1105878.0,COD,pending,PowerCell
TRX-13994,12/05/2025,RUDI HARTONO,Jekerte,Electronic,Vacuum Cleaner,2833993,0,0.0,Transfer,Returned,TechZone
TRX-13995,11/04/2025,Dewi Lestari,Bendung,Fashion,Kaos Polos,2418410,5,12092050.0,E-Wallet,delivered,SportMax
TRX-13996,2025-03-25,rudi hartono,Med,aksesoris,Vacuum Cleaner,5549685,2,11099370.0,Kartu Kredit,,HomeEssence
TRX-13997,30/07/2025,BUDI SANTOSO,Sur,Rumah Tangga,Sepatu Nike,5452066,1,5452066.0,Ewallet,Delivered,PowerCell
TRX-13998,2025-06-19,Ahmad Fauzi,Surebeye,rumah tangga,Kaos Polos,1935249,2,3870498.0,Ewallet,delivered,BeautyHub
TRX-13999,07-08-2025,Mega Putri,Bandung,fashion,Headphone JBL,8412089,5,42060445.0,COD,Pending,SportMax
TRX-14000,15/08/2025,Rudi Hartono,Yogyekerte,elektronik,Sepatu Nike,7486391,10,91804284.68577029,Card,Pending,GadgetMart
TRX-14001,2025-03-26,Dewi Lestari,Jak,Fashions,Vacuum Cleaner,7037659,1,7037659.0,E-Wallet,,TechZone
TRX-14002,18-06-2025,siti aminah,jakarta,Macanan,Smartwatch,3263274,1,3263274.0,Ewallet,Returned,GadgetMart
TRX-14003,08/06/2025,MEGA PUTRI,Jak,Fashions,Laptop Asus,9209486,0,0.0,Ewallet,delivered,TrendShop
TRX-14004,23/06/2025,Rudi Hartono,Mekesser,,Powerbank 10K,8952280,5,44761400.0,Kartu Kredit,Delivered,HomeEssence
TRX-14005,14-08-2025,Ahmad Fauzi,Mekesser,Fashion,Headphone JBL,4080272,5,20401360.0,Card,pending,SportMax
TRX-14006,10-05-2025,rudi hartono,medan,Olahraga,Vacuum Cleaner,6913859,5,34569295.0,,Returned,TechZone
TRX-14007,2025-05-19,mega putri,Denpasar,Fashions,Headphone JBL,1549202,100,154920200.0,COD,Canceled,TrendShop
TRX-14008,2025/06/09,mega putri,Makassar,Makanan,Smartwatch,4106926,5,20534630.0,COD,pending,PowerCell
TRX-14009,2025-05-30,NANDA PRATAMA,Medan,Fashion,Headphone JBL,4152391,3,12457173.0,Ewallet,Pending,PowerCell
TRX-14010,2025-06-11,AHMAD FAUZI,Sur,Olahragas,Headphone JBL,1320008,3,3960024.0,E-Wallet,delivered,TrendShop
TRX-14011,21/06/2025,dewi lestari,Den,Olahragas,Smartwatch,610643,10,6106430.0,Card,Pending,GadgetMart
TRX-14012,2025-07-29,Siti Aminah,Bandung,Rumah Tangga,Vacuum Cleaner,5228066,100,522806600.0,Card,pending,GadgetMart
TRX-14013,2025/03/03,andi saputra,Yogyekerte,Rumah Tangga,Laptop Asus,4493738,1,4493738.0,Ewallet,Returned,HomeEssence
TRX-14014,2025-08-03,rudi hartono,makassar,Rumah Tangga,Laptop Asus,641952,100,64195200.0,COD,Returned,HomeEssence
TRX-14015,24-08-2025,andi saputra,Jak,Acsesoris,Smartwatch,4017445,0,0.0,Card,Delivered,TrendShop
TRX-14016,27-07-2025,RUDI HARTONO,,aksesoris,Kaos Polos,2598965,15,38984475.0,Card,Canceled,GadgetMart
TRX-14017,23/04/2025,dewi lestari,Mak,Rumah Tangga,Laptop Asus,8042339,0,0.0,,Returned,BeautyHub
TRX-14018,18/04/2025,Nanda Pratama,Yogyakarta,Kecantikans,Vacuum Cleaner,4427577,5,22137885.0,,delivered,PowerCell
TRX-14019,2025-03-29,NANDA PRATAMA,Surebeye,Kecantikan,Kaos Polos,8812927,1,8812927.0,Kartu Kredit,Canceled,GadgetMart
TRX-14020,02-03-2025,Siti Aminah,Mekesser,Olahraga,Vacuum Cleaner,4031917,3,12095751.0,COD,Canceled,PowerCell
TRX-14021,2025/07/12,siti aminah,Surebeye,Makanans,Powerbank 10K,7935612,5,39678060.0,Ewallet,delivered,TechZone
TRX-14022,11-07-2025,Siti Aminah,Yogyekerte,Macanan,Headphone JBL,9154695,5,45773475.0,Transfer,Delivered,PowerCell
TRX-14023,2025/07/05,Budi Santoso,makassar,makanan,Vacuum Cleaner,1108335,0,0.0,Ewallet,,TrendShop
TRX-14024,13/03/2025,RUDI HARTONO,Yogyekerte,fashion,Sepatu Nike,1119626,2,2239252.0,E-Wallet,Returned,HomeEssence
TRX-14025,03-08-2025,SITI AMINAH,Meden,Elektronik,Laptop Asus,536383,100,53638300.0,,Returned,PowerCell
TRX-14026,2025-03-20,Dewi Lestari,Medan,Rumah Tangga,Powerbank 10K,2378481,2,4756962.0,Kartu Kredit,Pending,HomeEssence
TRX-14027,2025/08/18,ANDI SAPUTRA,Medan,Elektronik,Powerbank 10K,8306568,15,124598520.0,Kartu Kredit,Canceled,SportMax
TRX-14028,23-04-2025,ANDI SAPUTRA,Denpeser,Electronic,Headphone JBL,2702880,3,8108640.0,Transfer,Delivered,TechZone
TRX-14029,2025-04-06,mega putri,Sur,,Lipstik Wardah,4883107,3,14649321.0,COD,Delivered,TechZone
TRX-14030,2025-04-17,NANDA PRATAMA,Den,Aksesoriss,Powerbank 10K,4320358,1,4320358.0,Kartu Kredit,pending,PowerCell
TRX-14031,13/03/2025,ANDI SAPUTRA,surabaya,aksesoris,Sepatu Nike,6927486,15,103912290.0,Ewallet,delivered,BeautyHub
TRX-14032,07-08-2025,Rudi Hartono,medan,Fashion,Vacuum Cleaner,5286889,1,5286889.0,E-Wallet,Returned,BeautyHub
TRX-14033,2025-03-14,ANDI SAPUTRA,,Rumah Tanggas,Kaos Polos,9889795,15,148346925.0,Kartu Kredit,Delivered,TrendShop
TRX-14034,2025/04/05,ANDI SAPUTRA,Ban,Elektronik,Vacuum Cleaner,3673687,10,36736870.0,,Returned,GadgetMart
TRX-14035,2025/07/28,rudi hartono,Den,Aksesoriss,Sepatu Nike,2042719,10,20427190.0,Kartu Kredit,pending,HomeEssence
TRX-14036,2025/04/29,andi saputra,Ban,Makanans,Lipstik Wardah,5759065,15,129230692.4097174,Transfer,Pending,BeautyHub
TRX-14037,2025/03/31,Ahmad Fauzi,Yogyekerte,Kecantican,Smartwatch,814948,0,0.0,Ewallet,pending,TrendShop
TRX-14038,2025-04-02,DEWI LESTARI,Jak,kecantikan,Powerbank 10K,8073582,1,8073582.0,Transfer,Delivered,GadgetMart
TRX-14039,2025/07/27,Rudi Hartono,yogyakarta,rumah tangga,Smartwatch,5494544,1,5494544.0,E-Wallet,Canceled,HomeEssence
TRX-14040,2025/05/07,Rudi Hartono,denpasar,Olahraga,Sepatu Nike,2688681,1,2688681.0,Ewallet,Returned,GadgetMart
TRX-14041,2025/03/09,andi saputra,Denpeser,makanan,Lipstik Wardah,3138413,1,3138413.0,Kartu Kredit,pending,PowerCell
TRX-14042,14-04-2025,SITI AMINAH,denpasar,Rumah Tangga,Kaos Polos,4976788,5,24883940.0,Transfer,,GadgetMart
TRX-14043,2025-03-16,Andi Saputra,Mekesser,Olahraga,Lipstik Wardah,872805,2,1745610.0,Ewallet,delivered,TrendShop
